id,product_id,feature,value
12270,5529,Fair Trade Certified,null
12271,5529,Non-GMO,null
12272,5529,Satisfaction Guaranteed,null
12273,5530,Fabric,FullControlSkin
12274,5531,Non-GMO,null
12275,5531,Frame,AllLight Composition Resin
12276,5531,Fabric,FullControlSkin
12277,5532,5 Year Warranty,null
12278,5532,Green Leaf Certified,null
12279,5533,Cut,Striaght
12280,5534,Cut,Loose
12281,5534,Fabric,Silk
12282,5535,Green Leaf Certified,null
12283,5536,Green Leaf Certified,null
12284,5537,Stitching,Cross Stitch
12285,5537,Green Leaf Certified,null
12286,5538,Frame,DuraResin
12287,5538,Material,FullSupport Hybrid Compound
12288,5539,Frame,AllLight Composition Resin
12289,5539,Stitching,Double Stitch
12290,5540,Lens,Ultrasheen Silver
12291,5540,Fair Trade Certified,null
12292,5541,Sustainably Sourced,null
12293,5541,Buttons,Ivory
12294,5541,Lifetime Guarantee,null
12295,5542,Fabric,Silk
12296,5542,Green Leaf Certified,null
12297,5543,Cut,Skinny
12298,5543,Non-GMO,null
12299,5543,5 Year Warranty,null
12300,5544,Green Leaf Certified,null
12301,5544,Buttons,Ivory
12302,5545,Stitching,Double Stitch
12303,5545,Fair Trade Certified,null
12304,5546,Non-GMO,null
12305,5546,Lifetime Guarantee,null
12306,5547,Fair Trade Certified,null
12307,5547,Non-GMO,null
12308,5547,Green Leaf Certified,null
12309,5548,Fair Trade Certified,null
12310,5548,Buttons,Brass
12311,5548,Frame,DuraResin
12312,5549,Non-GMO,null
12313,5549,Stitching,Cross Stitch
12314,5550,Non-GMO,null
12315,5551,Non-GMO,null
12316,5551,Non-GMO,null
12317,5551,Buttons,White Resin
12318,5552,Cut,Loose
12319,5552,Sustainably Sourced,null
12320,5553,Lens,100% UV Protective
12321,5554,Stitching,Double Stitch
12322,5555,Non-GMO,null
12323,5555,Stitching,Cross Stitch
12324,5555,Cut,Loose
12325,5556,Material,FullSupport Hybrid Compound
12326,5557,Non-GMO,null
12327,5558,Sustainably Sourced,null
12328,5558,Non-GMO,null
12329,5558,Cut,Skinny
12330,5558,Fabric,100% Cotton
12331,5559,Green Leaf Certified,null
12332,5559,Green Leaf Certified,null
12333,5559,Material,Control Support Bridge
12334,5559,Non-GMO,null
12335,5560,Lifetime Guarantee,null
12336,5560,Cut,Skinny
12337,5560,Sustainably Sourced,null
12338,5560,Sustainably Sourced,null
12339,5561,Non-GMO,null
12340,5561,Non-GMO,null
12341,5562,Frame,DuraResin
12342,5562,Non-GMO,null
12343,5563,Material,Armor Weave
12344,5563,Non-GMO,null
12345,5564,Sustainably Sourced,null
12346,5564,Cut,Loose
12347,5565,Cut,Skinny
12348,5565,Sustainably Sourced,null
12349,5565,Lens,Ultrasheen Gold
12350,5566,Stitching,Cross Stitch
12351,5566,Lifetime Guarantee,null
12352,5567,Fair Trade Certified,null
12353,5567,5 Year Warranty,null
12354,5567,Frame,DuraResin
12355,5567,Lifetime Guarantee,null
12356,5568,Stitching,Cross Stitch
12357,5568,Sustainably Sourced,null
12358,5569,Fabric,FullControlSkin
12359,5569,Buttons,Blue Resin
12360,5570,Cut,Straight
12361,5570,Buttons,Blue Resin
12362,5570,Cut,Loose
12363,5571,Green Leaf Certified,null
12364,5572,Lens,Ultrasheen Basic
12365,5572,Non-GMO,null
12366,5573,Buttons,Brass
12367,5573,Green Leaf Certified,null
12368,5573,Frame,DuraResin
12369,5574,Non-GMO,null
12370,5575,5 Year Warranty,null
12371,5576,Lifetime Guarantee,null
12372,5576,Buttons,Ivory
12373,5576,Stitching,Double Stitch
12374,5577,Cut,Loose
12375,5577,Frame,DuraResin
12376,5577,Cut,Loose
12377,5578,Material,FullSupport Hybrid Compound
12378,5579,Buttons,Ivory
12379,5579,Frame,DuraResin
12380,5579,Frame,DuraResin
12381,5580,Frame,DuraResin
12382,5580,Lifetime Guarantee,null
12383,5581,Buttons,Black Resin
12384,5582,Non-GMO,null
12385,5582,Lens,Ultrasheen Silver
12386,5583,Satisfaction Guaranteed,null
12387,5583,Frame,DuraResin
12388,5584,Non-GMO,null
12389,5584,Satisfaction Guaranteed,null
12390,5585,Cut,Striaght
12391,5585,Material,FullSupport Hybrid Compound
12392,5586,Lens,Ultrasheen Basic
12393,5587,Sustainably Sourced,null
12394,5588,5 Year Warranty,null
12395,5588,5 Year Warranty,null
12396,5588,Fair Trade Certified,null
12397,5589,Cut,Loose
12398,5589,Material,FullControl Skin
12399,5589,Lifetime Guarantee,null
12400,5590,Fair Trade Certified,null
12401,5590,Fabric,Wool
12402,5590,Stitching,Double Stitch
12403,5591,Material,FullSupport Hybrid Compound
12404,5591,Sustainably Sourced,null
12405,5592,Non-GMO,null
12406,5593,Non-GMO,null
12407,5593,Material,Armor Weave
12408,5594,5 Year Warranty,null
12409,5594,Lifetime Guarantee,null
12410,5594,Frame,DuraResin
12411,5595,Cut,Loose
12412,5595,Green Leaf Certified,null
12413,5596,Satisfaction Guaranteed,null
12414,5596,Lifetime Guarantee,null
12415,5596,Cut,Skinny
12416,5596,Non-GMO,null
12417,5597,Non-GMO,null
12418,5598,Frame,AllLight Composition Resin
12419,5598,Green Leaf Certified,null
12420,5599,Non-GMO,null
12421,5599,5 Year Warranty,null
12422,5600,Sustainably Sourced,null
12423,5600,Non-GMO,null
12424,5600,Fair Trade Certified,null
12425,5601,Buttons,Ivory
12426,5601,Green Leaf Certified,null
12427,5602,Frame,AllLight Composition Resin
12428,5602,Stitching,Cross Stitch
12429,5602,Lens,100% UV Protective
12430,5603,5 Year Warranty,null
12431,5604,Non-GMO,null
12432,5604,Sustainably Sourced,null
12433,5605,Lifetime Guarantee,null
12434,5606,Fabric,Wool
12435,5606,Green Leaf Certified,null
12436,5606,Stitching,Double Stitch
12437,5606,Cut,Skinny
12438,5607,Fabric,Silk
12439,5607,Fair Trade Certified,null
12440,5608,Fabric,Cool Fit
12441,5608,Cut,Skinny
12442,5608,5 Year Warranty,null
12443,5609,Lens,Ultrasheen Basic
12444,5610,Green Leaf Certified,null
12445,5610,Cut,Skinny
12446,5611,Fabric,Cashmere
12447,5611,Frame,AllLight Composition Resin
12448,5612,Cut,Loose
12449,5612,Fabric,100% Cotton
12450,5612,Buttons,Black Resin
12451,5613,Buttons,White Resin
12452,5613,Cut,Skinny
12453,5614,Lifetime Guarantee,null
12454,5614,Frame,AllLight Composition Resin
12455,5615,Fair Trade Certified,null
12456,5616,Non-GMO,null
12457,5616,Satisfaction Guaranteed,null
12458,5617,Fair Trade Certified,null
12459,5617,Lens,100% UV Protective
12460,5618,Satisfaction Guaranteed,null
12461,5619,Cut,Striaght
12462,5619,Lens,Ultrasheen Basic
12463,5619,Non-GMO,null
12464,5619,Lens,100% UV Protective
12465,5620,Fabric,Cool Fit
12466,5620,Frame,AllLight Composition Resin
12467,5621,5 Year Warranty,null
12468,5622,Non-GMO,null
12469,5622,Cut,Skinny
12470,5623,Satisfaction Guaranteed,null
12471,5623,Stitching,Double Stitch
12472,5624,Sustainably Sourced,null
12473,5624,Lifetime Guarantee,null
12474,5624,5 Year Warranty,null
12475,5625,Fabric,FullControlSkin
12476,5626,Cut,Straight
12477,5627,Cut,Loose
12478,5627,Green Leaf Certified,null
12479,5627,Frame,AllLight Composition Resin
12480,5627,Lens,Ultrasheen Basic
12481,5628,Frame,AllLight Composition Resin
12482,5628,Fabric,"95% Cotton, 5% Elastic"
12483,5629,Material,FullControl Skin
12484,5629,Material,FullSupport Hybrid Compound
12485,5629,Satisfaction Guaranteed,null
12486,5630,Stitching,Double Stitch
12487,5630,Green Leaf Certified,null
12488,5631,Satisfaction Guaranteed,null
12489,5631,Cut,Striaght
12490,5631,Cut,Straight
12491,5632,Cut,Loose
12492,5632,Non-GMO,null
12493,5633,Sustainably Sourced,null
12494,5633,Material,FullSupport Hybrid Compound
12495,5633,Lifetime Guarantee,null
12496,5634,Cut,Loose
12497,5635,Satisfaction Guaranteed,null
12498,5635,Material,Armor Weave
12499,5635,Fair Trade Certified,null
12500,5636,Green Leaf Certified,null
12501,5636,Sustainably Sourced,null
12502,5637,Fabric,"80% Cotton, 20% Polyester"
12503,5638,Stitching,Double Stitch
12504,5638,Material,FullControl Skin
12505,5638,Buttons,Blue Resin
12506,5639,Frame,DuraResin
12507,5639,Fabric,Canvas
12508,5640,Green Leaf Certified,null
12509,5640,Cut,Striaght
12510,5641,Satisfaction Guaranteed,null
12511,5642,Lifetime Guarantee,null
12512,5643,Non-GMO,null
12513,5644,Cut,Loose
12514,5645,Stitching,Double Stitch
12515,5645,Frame,AllLight Composition Resin
12516,5646,Buttons,White Resin
12517,5646,Satisfaction Guaranteed,null
12518,5647,Fabric,FullControlSkin
12519,5647,Green Leaf Certified,null
12520,5647,Cut,Straight
12521,5648,Non-GMO,null
12522,5648,Cut,Straight
12523,5648,Stitching,Double Stitch
12524,5649,Cut,Straight
12525,5650,Material,Rubber Mesh
12526,5650,Satisfaction Guaranteed,null
12527,5650,Green Leaf Certified,null
12528,5651,Lens,Ultrasheen Silver
12529,5651,Fabric,Silk
12530,5651,Buttons,Blue Resin
12531,5652,Fair Trade Certified,null
12532,5652,Non-GMO,null
12533,5652,Fabric,Cool Fit
12534,5652,Frame,DuraResin
12535,5653,Sustainably Sourced,null
12536,5653,Non-GMO,null
12537,5654,Cut,Skinny
12538,5654,Material,Rubber Mesh
12539,5655,Cut,Skinny
12540,5655,Cut,Straight
12541,5655,5 Year Warranty,null
12542,5656,Frame,DuraResin
12543,5656,Green Leaf Certified,null
12544,5657,Non-GMO,null
12545,5657,Lifetime Guarantee,null
12546,5657,Stitching,Double Stitch
12547,5658,Satisfaction Guaranteed,null
12548,5658,Buttons,Black Resin
12549,5659,Buttons,Ivory
12550,5659,Frame,AllLight Composition Resin
12551,5659,Frame,AllLight Composition Resin
12552,5660,Stitching,Double Stitch
12553,5660,Lifetime Guarantee,null
12554,5661,Cut,Skinny
12555,5661,Fabric,"95% Cotton, 5% Elastic"
12556,5662,Lifetime Guarantee,null
12557,5662,Cut,Skinny
12558,5663,5 Year Warranty,null
12559,5663,Lens,Ultrasheen Silver
12560,5663,Satisfaction Guaranteed,null
12561,5663,Stitching,Cross Stitch
12562,5664,Fair Trade Certified,null
12563,5664,Material,FullSupport Hybrid Compound
12564,5664,Non-GMO,null
12565,5665,Buttons,Ivory
12566,5665,Green Leaf Certified,null
12567,5666,Cut,Loose
12568,5666,Buttons,White Resin
12569,5666,Non-GMO,null
12570,5667,Green Leaf Certified,null
12571,5668,Fabric,Wool
12572,5668,Fair Trade Certified,null
12573,5669,5 Year Warranty,null
12574,5669,5 Year Warranty,null
12575,5669,Cut,Straight
12576,5669,Fair Trade Certified,null
12577,5670,Stitching,Double Stitch
12578,5670,5 Year Warranty,null
12579,5670,Lifetime Guarantee,null
12580,5671,Satisfaction Guaranteed,null
12581,5671,Cut,Loose
12582,5672,Frame,AllLight Composition Resin
12583,5673,Lifetime Guarantee,null
12584,5673,5 Year Warranty,null
12585,5673,Satisfaction Guaranteed,null
12586,5674,Sustainably Sourced,null
12587,5675,Green Leaf Certified,null
12588,5676,Satisfaction Guaranteed,null
12589,5676,Buttons,Brass
12590,5677,Material,Armor Weave
12591,5677,Frame,AllLight Composition Resin
12592,5677,Sustainably Sourced,null
12593,5678,Material,FullControl Skin
12594,5678,Stitching,Double Stitch
12595,5679,5 Year Warranty,null
12596,5679,Material,FullSupport Hybrid Compound
12597,5680,Lens,Ultrasheen Silver
12598,5680,Fabric,FullControlSkin
12599,5680,Cut,Loose
12600,5681,Frame,AllLight Composition Resin
12601,5681,Buttons,Brass
12602,5681,Cut,Skinny
12603,5681,Fair Trade Certified,null
12604,5682,Buttons,White Resin
12605,5683,Non-GMO,null
12606,5683,Buttons,Brass
12607,5684,Satisfaction Guaranteed,null
12608,5684,Satisfaction Guaranteed,null
12609,5685,Satisfaction Guaranteed,null
12610,5685,Sustainably Sourced,null
12611,5686,Fair Trade Certified,null
12612,5687,Lifetime Guarantee,null
12613,5688,Non-GMO,null
12614,5688,5 Year Warranty,null
12615,5689,Frame,DuraResin
12616,5689,Sustainably Sourced,null
12617,5689,5 Year Warranty,null
12618,5690,Stitching,Cross Stitch
12619,5691,Green Leaf Certified,null
12620,5691,Cut,Loose
12621,5692,Satisfaction Guaranteed,null
12622,5693,5 Year Warranty,null
12623,5694,Non-GMO,null
12624,5694,Lifetime Guarantee,null
12625,5694,Non-GMO,null
12626,5695,5 Year Warranty,null
12627,5696,Cut,Loose
12628,5697,Cut,Skinny
12629,5698,Non-GMO,null
12630,5698,Green Leaf Certified,null
12631,5699,Buttons,Blue Resin
12632,5699,Satisfaction Guaranteed,null
12633,5699,5 Year Warranty,null
12634,5700,Fabric,Canvas
12635,5700,Lens,100% UV Protective
12636,5700,Fabric,Canvas
12637,5701,Green Leaf Certified,null
12638,5701,Material,FullControl Skin
12639,5702,Green Leaf Certified,null
12640,5702,Lifetime Guarantee,null
12641,5702,Frame,DuraResin
12642,5703,Stitching,Cross Stitch
12643,5704,Lifetime Guarantee,null
12644,5704,Lifetime Guarantee,null
12645,5704,Sustainably Sourced,null
12646,5704,Material,FullSupport Hybrid Compound
12647,5705,Lifetime Guarantee,null
12648,5705,Lifetime Guarantee,null
12649,5706,Lifetime Guarantee,null
12650,5706,Fabric,FullControlSkin
12651,5707,Fair Trade Certified,null
12652,5708,Sustainably Sourced,null
12653,5708,Fabric,Velvet
12654,5709,Frame,AllLight Composition Resin
12655,5709,Frame,DuraResin
12656,5710,5 Year Warranty,null
12657,5710,Non-GMO,null
12658,5710,Cut,Skinny
12659,5711,Non-GMO,null
12660,5711,Green Leaf Certified,null
12661,5712,Cut,Striaght
12662,5712,Frame,AllLight Composition Resin
12663,5712,5 Year Warranty,null
12664,5713,Sustainably Sourced,null
12665,5713,5 Year Warranty,null
12666,5713,Frame,AllLight Composition Resin
12667,5713,Non-GMO,null
12668,5714,Cut,Loose
12669,5714,Cut,Loose
12670,5714,Buttons,White Resin
12671,5715,Cut,Loose
12672,5715,Fair Trade Certified,null
12673,5716,Non-GMO,null
12674,5716,Frame,DuraResin
12675,5717,Fair Trade Certified,null
12676,5717,Lifetime Guarantee,null
12677,5717,Sustainably Sourced,null
12678,5718,Lifetime Guarantee,null
12679,5718,Non-GMO,null
12680,5719,Non-GMO,null
12681,5719,Satisfaction Guaranteed,null
12682,5719,Lifetime Guarantee,null
12683,5720,Stitching,Cross Stitch
12684,5720,5 Year Warranty,null
12685,5720,Non-GMO,null
12686,5720,Material,FullControl Skin
12687,5721,Fair Trade Certified,null
12688,5721,Cut,Skinny
12689,5722,Non-GMO,null
12690,5722,Fair Trade Certified,null
12691,5722,Lifetime Guarantee,null
12692,5723,5 Year Warranty,null
12693,5723,Non-GMO,null
12694,5723,Lens,Ultrasheen Silver
12695,5723,Lens,Ultrasheen Gold
12696,5724,Fair Trade Certified,null
12697,5724,Stitching,Double Stitch
12698,5724,Non-GMO,null
12699,5725,Cut,Straight
12700,5725,Satisfaction Guaranteed,null
12701,5726,Sustainably Sourced,null
12702,5727,5 Year Warranty,null
12703,5728,Satisfaction Guaranteed,null
12704,5728,Stitching,Cross Stitch
12705,5728,Lifetime Guarantee,null
12706,5728,Fair Trade Certified,null
12707,5729,Lens,100% UV Protective
12708,5729,Cut,Loose
12709,5729,Buttons,Blue Resin
12710,5730,Material,FullControl Skin
12711,5730,Buttons,White Resin
12712,5731,Stitching,Cross Stitch
12713,5731,Frame,DuraResin
12714,5731,Cut,Loose
12715,5732,Sustainably Sourced,null
12716,5733,Lifetime Guarantee,null
12717,5733,Green Leaf Certified,null
12718,5734,Frame,AllLight Composition Resin
12719,5734,Buttons,Blue Resin
12720,5735,Non-GMO,null
12721,5735,5 Year Warranty,null
12722,5735,Green Leaf Certified,null
12723,5736,5 Year Warranty,null
12724,5736,Fair Trade Certified,null
12725,5736,Satisfaction Guaranteed,null
12726,5737,Material,Control Support Bridge
12727,5737,Green Leaf Certified,null
12728,5737,Buttons,Black Resin
12729,5738,Buttons,Ivory
12730,5738,Frame,AllLight Composition Resin
12731,5738,Material,Armor Weave
12732,5739,Non-GMO,null
12733,5739,Satisfaction Guaranteed,null
12734,5740,Cut,Straight
12735,5740,Buttons,Blue Resin
12736,5741,Cut,Loose
12737,5742,Cut,Straight
12738,5742,Frame,DuraResin
12739,5743,Cut,Striaght
12740,5744,Buttons,White Resin
12741,5744,Lens,Ultrasheen Silver
12742,5744,Material,Armor Weave
12743,5744,Non-GMO,null
12744,5745,Green Leaf Certified,null
12745,5745,Material,Armor Weave
12746,5746,Fabric,Canvas
12747,5746,Fair Trade Certified,null
12748,5747,Lens,Ultrasheen Gold
12749,5747,Material,Rubber Mesh
12750,5747,Sustainably Sourced,null
12751,5748,Buttons,Ivory
12752,5748,Sustainably Sourced,null
12753,5749,Cut,Skinny
12754,5749,Sustainably Sourced,null
12755,5749,Satisfaction Guaranteed,null
12756,5750,Lens,Ultrasheen Basic
12757,5750,Frame,DuraResin
12758,5750,Frame,DuraResin
12759,5751,Frame,DuraResin
12760,5751,Material,Control Support Bridge
12761,5752,5 Year Warranty,null
12762,5752,Stitching,Double Stitch
12763,5753,Cut,Straight
12764,5754,Lens,100% UV Protective
12765,5754,Green Leaf Certified,null
12766,5754,Material,FullControl Skin
12767,5754,Cut,Skinny
12768,5755,Sustainably Sourced,null
12769,5755,Non-GMO,null
12770,5755,Lifetime Guarantee,null
12771,5756,Non-GMO,null
12772,5756,Lifetime Guarantee,null
12773,5757,Frame,DuraResin
12774,5757,Sustainably Sourced,null
12775,5758,Fair Trade Certified,null
12776,5758,Satisfaction Guaranteed,null
12777,5758,Material,Rubber Mesh
12778,5759,Lens,100% UV Protective
12779,5759,Sustainably Sourced,null
12780,5759,Lens,100% UV Protective
12781,5760,Buttons,Ivory
12782,5760,Satisfaction Guaranteed,null
12783,5761,Non-GMO,null
12784,5762,Green Leaf Certified,null
12785,5762,Non-GMO,null
12786,5762,Buttons,Brass
12787,5763,Buttons,Black Resin
12788,5763,Satisfaction Guaranteed,null
12789,5763,Non-GMO,null
12790,5764,Cut,Skinny
12791,5764,Stitching,Double Stitch
12792,5764,Cut,Skinny
12793,5764,Material,FullControl Skin
12794,5765,Non-GMO,null
12795,5765,Lifetime Guarantee,null
12796,5766,Non-GMO,null
12797,5767,Non-GMO,null
12798,5767,Satisfaction Guaranteed,null
12799,5767,Lifetime Guarantee,null
12800,5767,Material,Rubber Mesh
12801,5768,Green Leaf Certified,null
12802,5768,Sustainably Sourced,null
12803,5768,5 Year Warranty,null
12804,5769,Buttons,White Resin
12805,5769,5 Year Warranty,null
12806,5769,Stitching,Double Stitch
12807,5770,Cut,Striaght
12808,5770,Cut,Skinny
12809,5771,Material,Armor Weave
12810,5771,Satisfaction Guaranteed,null
12811,5771,Material,FullSupport Hybrid Compound
12812,5772,Non-GMO,null
12813,5772,Non-GMO,null
12814,5773,Buttons,Blue Resin
12815,5773,Fabric,Cashmere
12816,5773,Non-GMO,null
12817,5774,Lifetime Guarantee,null
12818,5774,Lens,Ultrasheen Basic
12819,5775,Cut,Loose
12820,5775,Non-GMO,null
12821,5775,5 Year Warranty,null
12822,5776,Cut,Striaght
12823,5776,Fair Trade Certified,null
12824,5776,Satisfaction Guaranteed,null
12825,5776,Green Leaf Certified,null
12826,5777,Fabric,"95% Cotton, 5% Elastic"
12827,5778,Frame,AllLight Composition Resin
12828,5778,Fabric,Silk
12829,5779,Frame,AllLight Composition Resin
12830,5779,Frame,AllLight Composition Resin
12831,5780,Cut,Skinny
12832,5780,Frame,DuraResin
12833,5781,Frame,DuraResin
12834,5781,Green Leaf Certified,null
12835,5781,Non-GMO,null
12836,5782,Material,FullControl Skin
12837,5783,Non-GMO,null
12838,5784,Frame,AllLight Composition Resin
12839,5784,Non-GMO,null
12840,5784,Cut,Skinny
12841,5785,Sustainably Sourced,null
12842,5786,Cut,Striaght
12843,5787,Frame,AllLight Composition Resin
12844,5787,Fabric,100% Cotton
12845,5788,Cut,Straight
12846,5788,Sustainably Sourced,null
12847,5789,Non-GMO,null
12848,5789,Cut,Skinny
12849,5789,Material,Control Support Bridge
12850,5789,Green Leaf Certified,null
12851,5790,Satisfaction Guaranteed,null
12852,5791,Material,Armor Weave
12853,5792,Buttons,Ivory
12854,5792,Frame,AllLight Composition Resin
12855,5793,Non-GMO,null
12856,5793,5 Year Warranty,null
12857,5793,Cut,Loose
12858,5794,Buttons,White Resin
12859,5794,Sustainably Sourced,null
12860,5794,Satisfaction Guaranteed,null
12861,5795,Fair Trade Certified,null
12862,5796,Buttons,Blue Resin
12863,5797,Buttons,Blue Resin
12864,5798,Non-GMO,null
12865,5799,Non-GMO,null
12866,5799,Green Leaf Certified,null
12867,5799,Buttons,Brass
12868,5799,Material,Rubber Mesh
12869,5800,Frame,AllLight Composition Resin
12870,5801,Sustainably Sourced,null
12871,5801,Lifetime Guarantee,null
12872,5801,Sustainably Sourced,null
12873,5802,Non-GMO,null
12874,5803,Frame,AllLight Composition Resin
12875,5803,Buttons,White Resin
12876,5803,Stitching,Cross Stitch
12877,5804,Material,Armor Weave
12878,5804,Sustainably Sourced,null
12879,5805,Buttons,Black Resin
12880,5805,Lens,Ultrasheen Silver
12881,5805,5 Year Warranty,null
12882,5805,Green Leaf Certified,null
12883,5806,Sustainably Sourced,null
12884,5806,Material,Armor Weave
12885,5806,Green Leaf Certified,null
12886,5807,Fair Trade Certified,null
12887,5807,Frame,DuraResin
